QSO3_SC_A,QSO3_SC_R,QSO3_SC_N,QSO3_SC_D,QSO3_SC_C,QSO3_SC_Q,QSO3_SC_E,QSO3_SC_G,QSO3_SC_H,QSO3_SC_I,QSO3_SC_L,QSO3_SC_K,QSO3_SC_M,QSO3_SC_F,QSO3_SC_P,QSO3_SC_S,QSO3_SC_T,QSO3_SC_W,QSO3_SC_Y,QSO3_SC_V,QSO3_G_A,QSO3_G_R,QSO3_G_N,QSO3_G_D,QSO3_G_C,QSO3_G_Q,QSO3_G_E,QSO3_G_G,QSO3_G_H,QSO3_G_I,QSO3_G_L,QSO3_G_K,QSO3_G_M,QSO3_G_F,QSO3_G_P,QSO3_G_S,QSO3_G_T,QSO3_G_W,QSO3_G_Y,QSO3_G_V,QSO3_SC1,QSO3_SC2,QSO3_SC3,QSO3_G1,QSO3_G2,QSO3_G3
0.2391,0.4782,0.4782,0.4782,0.0,0.7172,1.1954,0.0,0.0,0.0,0.7172,0.4782,0.0,0.2391,0.4782,1.1954,0.2391,0.0,0.0,0.2391,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.3076,0.2498,0.2035,0.3076,0.2498,0.2035
0.0,0.396,0.0,0.0,0.792,0.0,0.0,1.584,0.792,0.0,0.0,0.396,0.0,0.792,0.0,1.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2069,0.2139,0.1832,0.2069,0.2139,0.1832
0.8782,0.5855,0.2927,0.0,1.171,0.2927,0.0,0.2927,0.2927,0.0,0.8782,0.5855,0.0,0.2927,0.0,0.5855,0.2927,0.0,0.2927,0.2927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2288,0.2834,0.1951,0.2288,0.2834,0.1951
0.2528,1.0113,0.2528,0.0,0.0,0.0,0.5056,0.0,0.0,0.5056,0.0,0.7585,0.2528,0.2528,0.5056,0.2528,0.5056,0.0,0.5056,0.5056,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1772,0.2552,0.3148,0.1772,0.2552,0.3148
0.0,0.5204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5204,0.0,1.0409,1.0409,0.5204,1.5613,0.0,0.0,0.5204,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0002,0.0,0.0,0.0001,0.2044,0.1013,0.1739,0.2044,0.1013,0.1739
0.8234,0.4117,0.0,0.4117,0.0,0.0,0.0,0.4117,0.4117,0.0,0.0,0.0,0.0,0.4117,0.0,0.8234,0.0,0.8234,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.2367,0.2149,0.1367,0.2367,0.2149,0.1367
1.5033,0.7516,0.3758,0.0,0.7516,0.0,0.0,0.3758,0.0,0.0,0.0,0.3758,0.0,0.3758,0.3758,0.3758,0.0,0.3758,0.3758,0.7516,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2221,0.2039,0.1982,0.2221,0.2039,0.1982
0.449,0.0,0.449,0.8979,0.0,0.449,0.0,0.8979,0.0,0.0,0.449,0.0,0.0,0.449,0.449,0.0,0.0,0.8979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608,0.1491,0.1411,0.2608,0.1491,0.1411
1.1415,0.5707,1.1415,0.0,0.0,0.5707,0.0,0.5707,0.0,0.0,0.0,0.0,0.0,1.1415,0.0,0.0,0.0,0.0,0.5707,0.5707,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.1673,0.1615,0.1005,0.1673,0.1615,0.1005
0.5465,0.9108,0.3643,0.7286,0.0,0.1822,0.3643,0.0,0.1822,0.3643,0.7286,0.1822,0.5465,0.3643,0.1822,0.9108,0.1822,0.0,0.1822,0.1822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076,0.2445,0.2657,0.3076,0.2445,0.2657
0.5255,0.5255,1.0509,0.0,0.0,0.5255,0.0,0.0,0.0,0.0,0.5255,0.5255,0.0,0.5255,0.5255,0.0,1.0509,0.0,0.5255,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.1997,0.1427,0.1321,0.1997,0.1427,0.1321
0.4816,0.4816,0.0,0.9632,0.0,0.0,0.0,0.0,0.0,0.4816,0.0,0.0,0.0,0.9632,0.4816,1.4448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.1833,0.2034,0.1317,0.1833,0.2034,0.1317
0.3441,0.0,0.0,1.0324,0.0,0.0,0.6883,0.3441,0.6883,0.0,0.6883,0.0,0.0,0.0,0.6883,0.3441,0.3441,0.0,0.0,0.6883,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.273,0.1658,0.217,0.273,0.1658
0.2982,0.7951,0.6957,0.497,0.5964,0.0994,0.497,0.497,0.0,0.6957,0.497,0.3976,0.1988,0.497,0.0994,0.1988,0.1988,0.1988,0.1988,0.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2893,0.3385,0.2728,0.2893,0.3385,0.2728
0.0,0.0,1.0656,0.0,0.0,1.0656,0.5328,0.5328,0.0,0.0,1.5983,0.5328,0.5328,0.0,2.1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1808,0.1551,0.1313,0.1808,0.1551,0.1313
0.8108,0.0,0.4054,0.0,0.0,0.0,0.0,1.6217,0.0,0.4054,1.6217,0.8108,0.0,0.4054,0.0,0.4054,0.0,0.0,0.0,0.4054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2287,0.2044,0.1615,0.2287,0.2044,0.1615
0.4478,0.4478,0.8957,0.4478,0.0,0.8957,0.0,0.4478,0.0,0.4478,0.8957,0.0,0.0,0.4478,0.4478,0.0,0.4478,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1652,0.1952,0.1917,0.1652,0.1952,0.1917
0.3873,1.162,0.3873,0.0,0.0,0.0,0.0,0.3873,0.0,0.0,0.7747,0.3873,0.0,0.3873,0.3873,0.7747,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.2687,0.1772,0.1667,0.2687,0.1772,0.1667
1.5377,0.5126,0.0,0.5126,0.0,0.0,0.0,1.0252,0.0,0.5126,0.5126,0.0,0.0,0.5126,0.5126,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1903,0.1799,0.1172,0.1903,0.1799,0.1172
0.0,0.0,0.0,0.0,0.0,0.4502,0.0,0.4502,0.9005,0.4502,0.0,0.4502,0.0,0.0,2.2512,0.0,0.0,0.4502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.1649,0.1853,0.1996,0.1649,0.1853,0.1996
0.4763,0.9527,1.429,0.0,0.9527,0.0,0.0,0.4763,0.0,0.0,0.0,0.4763,0.0,0.4763,0.4763,0.0,0.4763,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1696,0.1878,0.1663,0.1696,0.1878,0.1663
0.8939,0.447,0.0,0.447,0.0,0.0,0.0,0.447,0.8939,0.447,0.447,0.0,0.0,0.0,0.447,0.8939,0.0,0.0,0.0,0.447,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.1436,0.1808,0.2287,0.1436,0.1808,0.2287
0.3679,0.0,0.0,0.0,0.0,0.7357,1.4715,0.3679,0.0,0.3679,0.3679,0.7357,0.0,0.0,0.7357,0.7357,0.3679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.2155,0.2366,0.1801,0.2155,0.2366,0.1801
0.4929,0.4929,0.0,0.4929,0.0,0.0,0.0,1.4787,0.0,0.4929,0.0,0.4929,0.0,0.9858,0.0,0.0,0.0,0.0,0.0,0.4929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.2079,0.1766,0.1226,0.2079,0.1766,0.1226
0.0,0.1926,0.7705,0.7705,0.3852,0.0,0.0,1.5409,0.3852,0.3852,0.1926,1.1557,0.0,0.1926,0.7705,0.3852,0.0,0.0,0.0,0.1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2926,0.2818,0.233,0.2926,0.2818,0.233
0.0,0.0,0.0,0.5222,0.0,0.5222,0.5222,0.5222,0.5222,0.0,0.5222,0.0,0.5222,0.5222,1.0444,0.0,0.0,0.0,0.0,0.5222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1608,0.1959,0.1211,0.1608,0.1959,0.1211
0.0,0.0,1.089,0.0,1.452,0.726,0.726,0.363,0.363,0.363,0.726,0.0,0.0,0.0,0.0,0.363,0.363,0.0,0.726,0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2228,0.2335,0.1808,0.2228,0.2335,0.1808
0.0,0.3728,0.3728,0.0,0.0,0.0,0.7455,1.8639,0.0,0.0,0.3728,0.0,0.3728,0.3728,0.3728,0.7455,0.3728,0.3728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2162,0.2077,0.2033,0.2162,0.2077,0.2033
0.5351,0.4013,0.5351,0.5351,0.5351,0.5351,0.5351,0.2675,0.0,0.1338,0.5351,0.4013,0.1338,0.5351,0.9364,0.8026,0.5351,0.1338,0.4013,0.8026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2915,0.3158,0.259,0.2915,0.3158,0.259
0.6835,0.0,0.3418,0.3418,0.0,0.3418,0.3418,1.367,0.3418,0.0,0.6835,0.0,1.0253,0.6835,1.0253,1.7088,0.0,0.0,0.3418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.2214,0.2163,0.2205,0.2214,0.2163,0.2205
0.2924,0.2924,0.2924,0.5848,0.0,0.2924,0.2924,0.0,0.2924,0.0,0.8772,0.5848,0.2924,0.2924,0.5848,0.2924,0.8772,0.0,0.0,0.5848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2515,0.2733,0.1829,0.2515,0.2733,0.1829
0.0,0.564,0.0,0.0,0.0,0.0,0.0,1.1281,0.0,0.0,0.0,0.0,0.564,1.1281,1.1281,0.0,0.0,0.564,0.564,1.1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.1912,0.1442,0.1005,0.1912,0.1442,0.1005
1.1006,0.0,0.0,0.0,0.0,0.5503,0.0,1.6509,0.2752,0.2752,1.6509,0.8255,0.0,0.2752,0.2752,0.2752,0.2752,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.2593,0.2306,0.235,0.2593,0.2306
0.3831,0.0,0.7661,0.7661,0.0,0.3831,0.7661,0.3831,0.0,0.0,0.3831,0.0,0.0,0.3831,1.1492,0.7661,0.7661,0.0,0.0,1.1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.2097,0.2282,0.179,0.2097,0.2282,0.179
0.5429,0.5429,0.5429,0.2715,0.5429,0.2715,0.0,0.8144,0.2715,0.0,1.0858,0.2715,0.2715,0.2715,0.5429,1.0858,0.8144,0.0,0.2715,0.2715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634,0.2423,0.2228,0.2634,0.2423,0.2228
0.7914,0.3166,0.1583,0.3166,0.0,0.3166,0.7914,0.3166,0.1583,0.4748,0.6331,0.7914,0.4748,0.0,0.1583,0.4748,0.3166,0.0,0.3166,0.3166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2774,0.3015,0.2629,0.2774,0.3015,0.2629
0.7372,0.4914,0.2457,0.2457,0.0,0.7372,1.4743,0.2457,0.0,0.0,0.7372,0.0,0.2457,0.0,1.72,0.7372,0.2457,0.2457,0.0,0.9829,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.2374,0.2744,0.2425,0.2374,0.2744,0.2425
0.0,0.4983,0.0,0.0,0.0,0.0,0.0,0.4983,0.4983,0.4983,0.4983,0.4983,0.0,0.4983,0.9966,0.4983,0.0,0.0,0.4983,0.4983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1943,0.1967,0.1107,0.1943,0.1967,0.1107
0.2199,0.4398,0.0,0.0,0.0,1.0995,1.7591,0.4398,0.0,0.0,0.4398,0.2199,0.6597,0.2199,0.6597,0.2199,0.0,0.0,0.0,0.2199,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3034,0.2168,0.26,0.3034,0.2168,0.26
0.7022,0.7022,0.7022,0.0,0.0,0.3511,0.0,0.3511,0.3511,0.0,0.3511,0.0,0.3511,0.3511,0.0,0.3511,0.7022,0.3511,0.3511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814,0.2487,0.2188,0.1814,0.2487,0.2188
0.0,0.8684,0.4342,0.0,0.8684,0.8684,0.0,0.0,0.0,0.4342,0.0,0.0,0.0,1.3025,0.4342,0.4342,0.0,0.0,0.4342,0.4342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.2363,0.1562,0.1733,0.2363,0.1562,0.1733
0.5329,0.5329,0.1776,0.1776,0.0,0.0,0.8881,0.5329,0.1776,0.0,0.1776,0.7105,0.1776,0.5329,0.7105,0.5329,0.0,0.1776,0.3552,0.5329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2806,0.2757,0.266,0.2806,0.2757,0.266
0.3852,0.7705,0.7705,0.3852,0.0,0.0,0.3852,0.7705,0.0,0.0,0.3852,0.0,0.3852,0.3852,0.3852,0.3852,0.0,0.3852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.2163,0.2384,0.16,0.2163,0.2384
0.8709,0.2903,0.5806,1.4516,0.0,0.0,1.1613,0.0,0.2903,0.5806,0.8709,0.2903,0.2903,0.0,0.2903,0.5806,0.2903,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2332,0.2391,0.2374,0.2332,0.2391,0.2374
0.5868,0.5868,0.5868,0.0,1.1736,0.0,0.0,1.1736,0.0,0.0,0.0,0.0,0.0,1.1736,0.5868,0.0,0.5868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1494,0.1504,0.1134,0.1494,0.1504,0.1134
0.3398,0.0,0.0,0.3398,0.0,0.3398,1.3593,0.6796,0.0,0.3398,0.6796,0.0,0.3398,0.0,0.0,0.3398,0.3398,0.0,0.3398,0.6796,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668,0.162,0.2314,0.2668,0.162,0.2314
0.4204,0.0,0.0,1.2612,0.0,0.0,0.0,0.4204,0.0,0.0,0.4204,0.4204,0.0,1.2612,0.0,0.8408,0.8408,0.0,0.0,0.4204,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.2564,0.1943,0.129,0.2564,0.1943,0.129
0.2568,0.2568,0.7705,0.2568,0.5136,0.0,0.2568,0.7705,0.2568,0.0,0.7705,0.2568,0.2568,0.5136,0.5136,1.0273,0.5136,0.2568,0.5136,0.2568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2362,0.2793,0.2276,0.2362,0.2793,0.2276
0.2539,0.0,0.2539,1.5233,0.0,0.0,1.0155,0.2539,0.0,0.0,0.7617,0.2539,0.0,0.5078,0.0,0.2539,0.7617,0.0,0.0,0.7617,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2483,0.2965,0.2013,0.2483,0.2965,0.2013
0.9818,0.5891,0.1964,0.5891,0.3927,0.0,0.1964,1.3745,0.0,0.1964,1.1781,0.5891,0.0,0.1964,0.7854,0.3927,0.3927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2707,0.2611,0.2719,0.2707,0.2611,0.2719
1.1509,0.0,0.2877,0.0,0.0,0.5755,0.0,2.0141,0.0,0.0,1.7264,0.8632,0.0,0.5755,0.2877,0.2877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.2522,0.22,0.24,0.2522,0.22
0.6434,0.6434,0.0,0.2145,0.4289,0.4289,0.6434,0.8578,0.2145,0.2145,0.6434,0.0,0.4289,0.0,0.0,0.4289,0.2145,0.2145,0.2145,0.2145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2183,0.2798,0.2875,0.2183,0.2798,0.2875
1.3502,0.6751,0.0,0.6751,0.6751,0.3376,0.3376,1.0127,0.0,0.0,1.6878,0.0,0.3376,0.0,1.3502,0.6751,0.6751,0.0,0.0,0.3376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.221,0.2244,0.217,0.221,0.2244
1.5755,0.0,0.0,0.0,0.0,0.0,2.1006,0.0,0.0,0.0,0.0,0.5252,0.0,0.0,2.1006,0.0,0.0,0.0,0.0,0.5252,0.0002,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0001,0.2226,0.1447,0.1076,0.2226,0.1447,0.1076
0.8937,0.0,0.0,0.8937,0.0,0.0,0.0,1.7874,0.0,0.0,0.4468,0.0,0.4468,0.8937,0.4468,0.4468,0.4468,0.0,0.4468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2272,0.1731,0.1528,0.2272,0.1731,0.1528
0.3231,0.3231,0.0,0.6461,0.0,0.0,0.6461,0.3231,0.3231,0.3231,0.6461,0.0,0.0,0.0,0.6461,0.3231,0.3231,0.0,0.3231,0.3231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,0.2597,0.2153,0.202,0.2597,0.2153
0.5729,0.5729,0.0,1.1458,0.0,0.0,0.0,2.0051,0.2864,0.0,0.2864,0.0,0.0,0.2864,0.2864,2.2915,0.0,0.2864,0.0,0.2864,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.2606,0.2181,0.2349,0.2606,0.2181,0.2349
0.1995,0.5984,0.399,0.0997,0.1995,0.399,0.5984,0.399,0.2992,0.1995,0.6982,0.6982,0.0,0.5984,0.4987,0.5984,0.399,0.0997,0.0997,0.1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331,0.2882,0.2811,0.331,0.2882,0.2811
0.9594,0.3198,0.3198,0.3198,0.0,0.0,0.9594,0.0,0.0,0.0,1.2793,0.3198,0.0,0.0,0.3198,0.0,1.2793,0.0,0.0,0.6396,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.2541,0.1939,0.2322,0.2541,0.1939,0.2322
0.4062,0.4062,0.4062,0.0,0.0,0.8124,0.0,0.8124,0.4062,0.0,0.0,0.0,0.4062,0.8124,0.0,0.4062,0.0,0.4062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2195,0.1707,0.2036,0.2195,0.1707,0.2036
0.5194,0.8656,0.0,0.1731,0.3463,0.0,0.6925,0.6925,0.0,0.5194,0.5194,0.1731,0.3463,0.1731,0.0,0.3463,0.0,0.1731,0.1731,0.3463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2529,0.3333,0.2407,0.2529,0.3333,0.2407
0.3403,0.0,0.3403,0.0,0.0,0.0,0.0,1.7016,0.0,0.0,2.7225,1.0209,0.0,0.3403,0.3403,0.3403,0.3403,0.0,0.0,0.6806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2046,0.2789,0.1762,0.2046,0.2789,0.1762
0.0,0.4143,0.4143,0.4143,0.0,0.0,0.0,0.4143,0.4143,0.4143,1.2429,0.0,0.0,0.0,0.0,0.8286,0.0,0.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.2497,0.2024,0.1336,0.2497,0.2024,0.1336
0.5874,0.2937,0.2937,0.5874,0.8812,0.1469,0.8812,0.4406,0.1469,0.2937,1.028,0.4406,0.0,0.1469,0.4406,0.7343,0.4406,0.0,0.0,0.1469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3133,0.269,0.2709,0.3133,0.269,0.2709
1.0577,0.0,0.0,0.3526,0.0,0.7051,0.3526,0.3526,0.3526,0.0,0.7051,0.7051,0.3526,0.0,0.3526,0.3526,0.7051,0.0,0.0,0.7051,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2269,0.2037,0.2169,0.2269,0.2037,0.2169
0.0,0.3536,1.0608,1.0608,0.0,0.0,0.3536,0.7072,0.0,0.0,0.7072,0.0,0.3536,0.3536,0.0,0.7072,0.0,0.0,0.3536,0.3536,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1869,0.2229,0.2365,0.1869,0.2229,0.2365
0.4795,0.4795,0.959,0.0,0.0,0.0,0.0,2.3974,0.0,0.0,0.959,0.0,0.0,0.4795,0.4795,0.4795,0.0,0.4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1643,0.1731,0.1831,0.1643,0.1731,0.1831
